login,post,posts_time,posts_dt,ticker
monahov.v,"$AFLT готовится 💯 летние отмечать 
И мы все ждём …. Подарки 🎁",13:47,2023-01-10,AFLT
Tinkoff_Mayak,"🟢 Потенциал роста
Аэрофлот $AFLT
⬆ Средняя цена за 20 дней поднялась выше средней цены за 60 дней
🔔 Скользящая средняя 20-60 (SMA)
💡 Возможное действие: покупка. Вероятен разворот тренда. Перед сделкой определите тренд, проверьте уровни поддержки/сопротивления и новостной фон
#SMA #SMA_20_60 #теханализ",12:46,2023-01-10,AFLT
Best_trader,$AFLT В перспективе 2-3.5 месяцев будет отскок до 37р,12:17,2023-01-10,AFLT
Mr.Chera,"$AFLT всем привет, нужно пробить 26.1 и она полетит",10:36,2023-01-10,AFLT
tagig,$AFLT 🚀,10:34,2023-01-10,AFLT
Vaganic,$AFLT немного провалился),10:01,2023-01-10,AFLT
Moneymaestro,$AFLT всех поздравляю кто вчера послушал,10:01,2023-01-10,AFLT
Mr_Vovan77,$AFLT Явно сегодня вниз,9:08,2023-01-10,AFLT
ARGWOT,"$AFLT 

✅Всем доброе утро! В эфире ежедневная рубрика «забрать % в рамках дня»😉

Предлагаем вашему вниманию рассмотреть уровень, на пробой которого можно рассмотреть лонг. 

AFLT 26,28

‼️Строго соблюдайте и придерживайтесь рисков, в соответствии со своим рискменеджментом!
Обязательно страхуйтесь стопами!

✅ Подписывайтесь и заходите в гости, чтобы не упустить ничего важного💰💹

✅ Все тонкости и нюансы работы и обучению стратегии рассказываю в своем блоге😉",8:29,2023-01-10,AFLT
BasvaDi,"$AFLT
#однако 🤔🙄
Аэрофлот отправляет авиатехников на простой⁠⁠

Авиакомпания начала рассылать сотрудникам службы периодического технического обслуживания воздушных судов предупреждение о расторжении договора. Всего под сокращение попадает около 400 работников ДТО СПТО.

При этом, некоторым уволенным сотрудникам предлагают устроиться смотрителем бизнес-зала с окладом 22 900 рублей.",5:17,2023-01-10,AFLT
Plzh,"Привет, начал инвестировать с 18 лет.🥳
Мои начинания
•$ORUP 30 шт
•$VTBR 20000 шт
•$TMOS 30 шт
•$LQDT  3 шт

Планирую продолжать покупать :
•$VKCO 
•$SBER 
•$ROSN 
•$GAZP 
•$SIBN 
•$TATN 
•$AFLT 
•$APTK 
•$TSPX 


Подписывайся на мой профиль, будешь наблюдать , как из обычного студента, стану миллионером🤑

Что посоветуете ещё купить? 
Хороших вам процентов😇",3:26,2023-01-10,AFLT
VeLeSTrade,"$AFLT если закрепимся на 26 и удержимся хорошо, куплю, потенциал хороший.",23:29,2023-01-09,AFLT
tortygas,"$AFLT эх недождался я такого подьема и слил все,печально даже както🤣ккак говорится и палка раз в год стреляет 😁",23:08,2023-01-09,AFLT
Zheltikov_finance,"🗯️ Ранее Блумберг заявил, что Правительство 🇷🇺 хочет усилить налоговый прессинг на бизнес

👉 Этот план включает:
- Единовременные изъятия доходов у угольщиков и производителей удобрений
- Высокие дивиденды госкомпаний и тд

📝 Подчеркивается, что речь именно о разовых мерах

О единовременных выплатах Газпрома, Алросы уже известно с подтягивающимися угольщиками. 🤦‍♂️ 

При этом стратегия госкомпаний, может быть самой выигрышной в текущем положении. 🚀

Как мы видим ряд из этих компаний уже “прижали” по разному поводу, у ряда компаний вовсе отсутствует положительный денежный поток, при этом есть и ряд интересных историй, например как Интер РАО.

К слову, при слепом инвестировании в компании с госучастием, вы заработаете больше, чем индекс. 

📌 Кто входит в этот индекс гос.участия по данным на 30 декабря 2022 года:

Сбербанк России, Газпром, Роснефть, Газпром нефть, Татнефть, АЛРОСА, Интер РАО, Банк ВТБ, РусГидро, Ростелеком, ФСК ЕЭС, Транснефть, ОАК, Аэрофлот, НМТП

@aboutdiv #государственные #акции #план #правительсво
$SBER $GAZP $SIBN $ROSN $TATN $ALRS $IRAO $VTBR $RTKM $FEES $AFLT $NMTP
&MSZ Fund Сбалансированная в самое ближайшей время в рамках стратегии буду увеличивать долю компаний с госучастием",23:01,2023-01-09,AFLT
Invest_doxod,"⚔️ Что было за сегодня? 

🔹 Основной рынок немного подрос, особенно выделились  $AFLT (+2,44%), $RTKM (+1,47%), $IRAO (+1,71%). Но сам индекс встал на месте. Хорошо, что не открылся гэпом вниз и не ушёл ниже поддержки 2150 пунктов. Мы вообще не торговали толком. К терминалу подойдём завтра. Памповые акции рассматривали, на некоторых чуть-чуть прокатились. 
 А так больше ничего интересного, но завтра ожидаются крупные заходы, будем вводить приличные суммы в 3-й эшелон, посмотрим, что выйдет❗️

$MAGN, $CHMF, $GMKN, $NLMK: 
Про коррекцию металлургов писали сегодня утром. Такие мысли были ещё в пятницу. Сами зачем-то закрыли раньше времени шорт по Норникелю и ММК, а Северсталь брали в Лонг🙃. Всё наоборот тому, что сами сказали. Но такое решение от части было и вынужденым, ведь на этой неделе надо сильно заняться 3-м эшелоном. 
 Сегодня снижению данной отрасли послужил и спад всей валюты по главе с $USDRUB, он отскочил опять от последних максимумов. 
 Мнение по экспортёрам не меняем, среднесрочно лонг, но вот такие коррекции конечно неизбежны. 

$HYDR (➕1,5%✅) $ENPG (➕0,85%✅):
На вечерней сессии интересные скачки. РусГидро выглядит так, как будто она следующая на памп, поскольку периодические рывки замечаются. En+Group гонят к 400 на мелких объёмах. От 376 следовал хороший закуп, возможно поэтому и загнали так акции. 

$GEMC (➕1%✅) $RENI (➕2%✅) $ROLO (➕0,5%) Русгрэйн (➕0,5%): 
 Конечно не обошлось без хлама. Юнайтед под вечер стартанул, стакан вообще пуст был, поэтому движение напрашивалось. Ренессанс покушается на взлёт как и Русгрэйн, пока что тишина и иногда мелкие рывки с последующим откатом. Русолово так и не пробьёт 8,2, нижи идти нет повода, а сверху ставят жёсткие плиты. 

💪 Завтра будет жарко

😢 За сегодня ➕0,4% к депо 😢

✅ ПОДПИСЫВАЙСЯ И НИЧЕГО НЕ ПРОПУСКАЙ! 
не иир",22:13,2023-01-09,AFLT
Daily100,$TGLD $TSPX закуплены. Копилка $TRUR в минусе за первую неделю эксперимента. $AFLT вывел актив акций на второе место 💪🏿,21:51,2023-01-09,AFLT
Moneymaestro,$AFLT думаю завтра вниз. Боюсь до 25.7 минимум,21:42,2023-01-09,AFLT
Devka1990,$AFLT стоит ли брать по текущей цене ????,18:58,2023-01-09,AFLT
Chyika,"Краткий обзор российского рынка, или «А что тут у нас?»

1. Несмотря на все сложности, брокеры и биржевые аналитики видят возможности для роста российского рынка $MOEX в 2023 г  — Forbes. 

2. МТС $MTSS собирается запустить собственный музыкальный лейбл. Компания уже долгое время развивает собственный стриминговый сервис МТС Music. Кроме того, у оператора есть направление МТС Live, которое занимается в том числе промоутерской, концертной, билетной деятельностью. После ухода из России крупных зарубежных лейблов, в сегменте уже появились новые игроки, например VK $VKCO .

3. Лоукостер «Победа” получил сертификат разработчика авиатехники, сообщили в Росавиации. Ряд российских компаний уже получил аналогичные документы на фоне сложностей с обслуживанием самолетов из-за западных санкций. О планах получить сертификаты сообщали также «Аэрофлот» $AFLT и Azur air.

4. Polymetal $POLY планирует начать поиски меди в Туве.

5. Ростелеком $RTKM получит 11 млрд руб. на эксплуатацию инфраструктуры электронного правительства, а также 521 млн руб. в 2023 году на обеспечение доступом в интернет школ и избиркомов

6. Россия восстановила добычу нефти на своем проекте «Сахалин-1» $ROSN после ухода Exxon Mobil $XOM .

Лайк-подписка, чтобы ничего не пропустить)

Не является индивидуальной инвестиционной рекомендацией.",17:19,2023-01-09,AFLT
Moneymaestro,$AFLT цена подходит к уровню шорта,17:07,2023-01-09,AFLT
GM177,"$AFLT - ₽25,96
Цена подошла к сильному уровню 26,35.
При достижении первой цели, стоп под этот уровень. 
Цель1: 32
Цель2: 38
Цель3: 42
Цель4: 50",15:40,2023-01-09,AFLT
Berserk_86,"$AFLT если закрепляется на 26, это маленькая победа, ой т.е. Аэрофлот😂",15:20,2023-01-09,AFLT
Victory__1,"$AFLT
#новости  ✈️Более 2,26 млн пассажиров перевезли российские авиакомпании с 1 по 8 января, сообщили в Росавиации. 

Самыми популярными направлениями в период новогодних праздников стали:
▪️Москва, 
▪️Санкт-Петербург, 
▪️Сочи, 
▪️Минеральные Воды, 
▪️Калининград, 
▪️Махачкала.",14:59,2023-01-09,AFLT
Takvijy,$AFLT сделал 26р. Как и говорил.,14:19,2023-01-09,AFLT
Yuliasmir,$AFLT до скольки поднимется?,14:18,2023-01-09,AFLT
Igorevizch,$AFLT неужели логичное что-то евро долл вниз а мы наверх,14:17,2023-01-09,AFLT
stockplayer74,$AFLT нормально прет,14:16,2023-01-09,AFLT
tagig,$AFLT давай 31.8,14:16,2023-01-09,AFLT
tagig,$AFLT наконецто 26 дошёл,14:13,2023-01-09,AFLT
Berserk_86,$AFLT пробил 26 🥳,14:11,2023-01-09,AFLT
TAIIPAN,$AFLT не много пошортить можно?,14:08,2023-01-09,AFLT
ceremony,$AFLT Однако,14:08,2023-01-09,AFLT
master363,$AFLT ракета мужики,13:56,2023-01-09,AFLT
IShowProfit,$AFLT рост только начинается😊,13:46,2023-01-09,AFLT
VeronikaCastro,"🕵📋⚖ Debt/EBITDA + EV/EBITDA
Спайка мультипликаторов для быстрой оценки

📂Эти мультипликаторы считаются первым фильтром при глобальном поиске акций для стоимостного инвестирования. Напомню, что суть стратегии стоимостного инвестирования - выявление недооцененных ценных бумаг с помощью анализа фундаментальных показателей с целью приобретения на долгосрочную перспективу

💥Мультипликатор EV/EBITDA - отношение стоимости компании Enterprise Value к прибыли до вычета кредитных процентов, налогов и амортизации активов - Earnings before Interests, Taxes, Depreciation & Amortization, EBITDA. Этот показатель даёт возможность оценить, за какое количество лет приносимая компанией прибыль окупит стоимость приобретения компании с учётом её долговых обязательств

🌐EV/EBITDA точнее отображает состояние бизнеса по сравнению со стандартным коэффициентом P/E, который разбирали ранее в постах, и позволяет сравнивать предприятия из разных стран

📊В основном, если значение EV/EBITDA<3, компания считается недооцененной. Чем меньше значение, тем больше отдачи получит инвестор на вложенный капитал. Средний показатель по РФ равняется 6.
Отрицательное значение мультипликатора говорит о том, что компания в рассматриваемом периоде несёт убытки.

$ISKJ 34.7 максимальный показатель по компаниям РФ

💥Чистый долг/EBITDA показывает, за сколько лет при неизменном уровне прибыли можно выплатить имеющиеся долги

🏚Чем больше этот показатель, тем выше риск потенциального банкротства. Опытные инвесторы используют такой мультипликатор не только при анализе истории долговой нагрузки эмитента, но и при прогнозе динамики его развития

🛡Соотношение Чистый долг/EBITDA важно инвесторам, придерживающимся дивидендной стратегии. Чем выше долг компании относительно ее прибыли, тем больше средств будет уходить на его обслуживание, а не на выплаты акционерам

📊Как и при сравнении по EV/EBITDA, предпочтительной считается та компания, для которой этот мультипликатор ниже. Оптимальное значение – не более двух. При этом следует делать поправку на отрасль, в которой ведется бизнес. IT-сфера традиционно предполагает большую закредитованность. Цифра выше четырех – плохой показатель

$AFLT 6.05 максимальный показатель среди топ компаний

➖ Отрицательные значения мультипликатора говорят об отсутствии у фирмы долгов. Однако в бизнесе это не считается идеальной ситуацией: возможно, компания просто не в состоянии брать и обслуживать банковские кредиты

❗Важная особенность этих двух мультипликаторов – неприменимость к банкам и страховым фирмам. Для компаний финансовой сферы обычно не вычисляют EBITDA, а также иначе оценивают уровень долга

Тикер   EV/EBITDA ЧДОЛГ/EBITDA  P/E
$FIVE            3.01            0.89          7.47
$MGNT         4.88           1.43           7.29
$BELU           3.58           0.99           5.73
$OZON         -8.76           0.22          -3.05

Если убирать поочерёдно с самым большим показателем столбца - остается Белуга

❗Учитывая, что по классическому p/e наш рынок практически весь недооценен, не только в свете последних событий, дополнительная спайка разбираемых мультипликаторов помогает получить более ясную картину на предварительном этапе отбора акций

*сайты, где все эти мультипликаторы подсчитаны и сформированы в удобную диаграмму, собраны в отдельном посте на Канале - подписывайся",13:16,2023-01-09,AFLT
BeaconPath,"Российские авиакомпании с 1 по 8 января перевезли 2.26 млн пассажиров (+11.3% г/г) ✈️ 
$AFLT #инвеcтиции #рынок #акции #экономика",13:08,2023-01-09,AFLT
Aeroflot_Official,"Приветствуем наших подписчиков в новом 2023 году! 🎉
 
Вот и закончились новогодние праздники – один из наиболее загруженных периодов для авиакомпаний. Росавиация подвела итоги по отрасли:
 
✈️ В период новогодних праздников, с 1 по 8 января 2023 года, российские авиакомпании обслужили более 2,26 млн пассажиров. 🎄🛫
 
✈️ Объём авиаперевозок на 11,3% превысил результат аналогичного периода прошлого года. 📈
 
✈️ На внутренних линиях значительным спросом пользовались рейсы в Москву, Санкт-Петербург, Сочи, Минеральные воды, Калининград, и Махачкалу. 🔝

#aeroflot #аэрофлот #авиация #авиа #авиакомпании #новости
$AFLT $RU000A103943",13:06,2023-01-09,AFLT
Moneymaestro,$AFLT продать планирую по 30-32₽/1акцию,12:58,2023-01-09,AFLT
MikePv,"$AFLT Ожидаю роста на этой неделе, на 2-3%. В лучшем случае хочу увидеть рост к 26.84. Вполне реально. 
Авиаперевозки по России выросли за новогодние праздники на 11%

С 1 по 8 января российские авиакомпании перевезли более 2,26 млн пассажиров. Объемы перевозок за этот период выросли на 11,3% в годовом выражении. Самыми популярными направлениями в период новогодних праздников стали Москва, Санкт-Петербург, Сочи, Минеральные Воды, Калининград и Махачкала. Об этом сообщили в пресс-службе Росавиации.

В ведомстве добавили, что в регионах России были сложные метеоусловия во время новогодних праздников. Из-за этого авиакомпании и аэропорты привлекли к работе дополнительный персонал.

«На фоне сложных метеоусловий в новогодний период российские авиакомпании и аэропорты продемонстрировали устойчивость работы отечественного воздушного транспорта, увеличив объемы авиаперевозок и обеспечив безопасную перевозку пассажиров»,— сказал глава Росавиации Александр Нерадько.

В декабре правительство продлило субсидии российским авиаперевозчикам на 2023 год. В бюджете на эти цели выделено 25 млрд руб.— в четыре раза меньше, чем в 2022 году. По информации «Ъ», вопрос выделения дополнительных средств пока не снят с повестки.",12:53,2023-01-09,AFLT
KatrinVi,"$AFLT  Аэрофлот на дне своей стоимости по акциям ,стоит ли прикупиться ?🤔

Интересно что один из крупнейший в России. Но и проблем столько же 

Вот дилемма ,есть конечно перспективы на рост но далеко не радужные в ближайшее время 

Ваше мнение ?",12:50,2023-01-09,AFLT
Moneymaestro,$AFLT я предупредил,12:16,2023-01-09,AFLT
PanteraPiks,"Врываемся в новый 2023!
Всем желаю мирного и спокойного года, желательно прибыльного)
А у меня в портфеле новые жители:
$AFLT пока это основной авиаперевозчик, а на официальном сайте написано:
""Заявленные цели к 2028 году: 130 миллионов пассажиров, 600 самолётов"".
$RTKM является техническим оператором портала Госуслуги, тут логически должен быть рост. Плюс дивиденды.
$AFKS компания, которая занимается тем, что владеет другими компаниями. Этакий инвестиционный чуланчик, в котором есть всё.


$ALRS с этой акцией никак не могу подружиться: все время покупаю неудачно. Видимо, бриллианты это не мои друзья 😂 

На фото ретро-поезд из Столицы Русского Рождества) и за окном сегодня минус 36°",12:10,2023-01-09,AFLT
MyLittleMoon,"$AFLT Долгосрочные перспективы.
Доброе утро дорогие инвесторы!!!
Недавно ушел отсюда на другого брокера (из-за комиссий), но соц. сеть и само приложение гораздо лучше здесь поэтому сижу отслеживаю информацию здесь.
Коротко о себе. Мне 20 лет. С марта 2022 года начал инвестировать по 10% от дохода, понял что слишком мало и сейчас инвестирую 20% + округляю траты на 50₽ и их тоже инвестирую. Портфель 33 000₽. Собираю российские акции в большинстве своем дивидендные.
Вот список (по просьбе самого Пульса добавил объяснение, зачем я их покупал):
 $SBERP - самый крупный и стабильный банк с господдержкой, ничего с ним не случится за 20 лет, скорее всего выйдет даже в плюс. Доля в портфеле - 8.4%
 $GAZP - газ необходим всем, недавно переехал в Санкт-Петербург, постоянно вижу любуюсь Лахта-центр (штаб-квартира Газпром). Компания платит дивиденды, подходит к моей политике, имеет господдержку и огромные запасы газа. Доля в портфеле - 9.6%
$LSNGP - акции коммунального сектора защитного характера. По истории видно что хорошие дивиденды и устойчивое положение.  Доля в портфеле - 14.5%
$PIKK - взял для диверсификации отраслей. Жилье для бедолаг всегда в ходе. Потребность была, есть и будет.  Доля в портфеле - 5.4% Также рассматриваю в будущем $SMLT
$LKOH - крупнейшая частная нефтегазовая компания РФ.  Сочные дивиденды + их стабильность. Для моего портфеля была обязательна.  Доля в портфеле - 14.5%
$PHOR - удобрения, всегда были нужны и будут нужны. Платят дивиденды часто и довольно прилично. Как можно понять из моих акций мои приоритеты это стабильность и дивиденды. Соответственно эта компания тоже идёт в копилку. Доля в портфеле - 18.8%
$OZON - а вот эта компания не дивидендная а больше на рост. Думаю что за такими компаниями будущее, а поэтому был обязан их купить. + я работаю там :) (временно конечно).  Доля в портфеле - 4.2%
$MDMG - также брал для диверсификации отраслей. Частная медицина пользуется спросом учитывая нашу бесплатную медицину (надеюсь возражений нет). Дивиденды скорее как приятный бонус.  Доля в портфеле - 5.1%
$NLMK - сталь, сталь, сталь. Дивиденды 4 раза в год (не считая 2022 года). Понравилась эта компания еще до того как начинал инвестировать. Всегда знал что куплю её. Так и случилось.  Доля в портфеле - 3.3%
$YNDX - наш родной (почти) Гугл. Также покупал как акцию роста, а не для дивидендов. У компании много продуктов, и вообще приятно видеть как это все выросло из простого поисковика. Однозначно место в моём портфеле.  Доля в портфеле - 11.0%
$MOEX - инвестирую в московскую биржу, на которой покупаю бумаги. Скорее как общая поддержка портфеля, не больше не меньше. Дивиденды есть. Конкретно по этой бумаге добавить нечего.  Доля в портфеле - 5.7%
Рассматриваю на долгосрок Роснефть, Магнит, Газпромнефть, Норникель, МТС. Всех рассматриваю по дивидендам + стабильности. Всего планирую портфель около 30 компаний.
В последнее время много думаю про $AFLT . 
Плюсы: господдержка, очень важная фигура в России, в том плане что вряд ли когда-нибудь заменится, возможно будущее импортозамещение пойдет только в плюс.
Минусы: работает в убыток, отсутствие дивидендов, сильная зависимость от недружественных стран
Необходимы мнения не «трейдеров», а инвесторов покупающих акции на долгосрочный период. Мой горизонт планирования 10-20 лет. В 40 лет планирую выходить на див. пенсию. Так что если кто реально разбирается, буду рад послушать мнения насчет этой бумаги в ДОЛГОСРОЧНОЙ перспективе + можете оценить другие бумаги. Спасибо за внимание, и хорошего вам дня.",12:07,2023-01-09,AFLT
InvestorTop2022,"$AFLT это акция на долгосрок до 2035 года надо смотреть, так вы вылета не увидете.
Авиация и грузоперевозки только к 2028 по прогнозу аналитиков восстановится к уровню 2021.
Так , что ждёмс.",11:54,2023-01-09,AFLT
krisTina34,"$AFLT Если я ещё когда-то захочу купить это,где бы напоминалку сделать чтобы не купить )",11:24,2023-01-09,AFLT
Moneymaestro,$AFLT надо скидывать,10:45,2023-01-09,AFLT
slava_BOOS,$AFLT,9:30,2023-01-08,AFLT
mr.highwood,"📈📈 Топ 5 лидеров роста в S&P 500 (YTD):

1. Warner Bros. Discovery +19.4% $WBD
2. Western Digital +17.8% $WDC
3. Carnival +14.1% $CCL
4. Celanese +14.1%
5. Micron +13.6%

📉📈 Топ 5 лидеров падения в S&P 500 (YTD):

1. Enphase -11.8% $ENPH
2. Cigna -8.7%
3. Molina Healthcare -8.6%
4. Tesla -8.2% $TSLA
5. APA -8.1%

📈🇨🇳Топ 5 лидеров роста китайских акций (YTD) (из доступных “неквалам” на СПБ Бирже):

1. Alibaba +17.8% $BABA
2. Bilibili +17.8%
3. Pop Mart +17.3%
4. Xinyi Glass +16.4%
5. Baidu +14.0% $BIDU

📉🇨🇳Топ 5 лидеров падения китайских акций (YTD) (из доступных “неквалам” на СПБ Бирже):

1. JD Health -3.6% $6618
2. Sunny Optical -3.3% 
3. Hengan -1.3% 
4. Galaxy Entertainment -1.1%
5. Wharf Real Estate -0.8%

📈🇷🇺Топ 5 лидеров роста из индекса MOEX (YTD): 

1. Globaltrans +6.1%
2. Аэрофлот +3.5% $AFLT
3. Fix Price +3.4%
4. Интер РАО +3.2% $IRAO
5. Полюс +2.8%

📉🇷🇺Топ 5 лидеров падения из индекса MOEX (YTD): 

1. НЛМК -5.4% 
2. Новатэк -2.4% $NVTK
3. Северсталь -2.2%
4. ВТБ -1.0% $VTBR
5. Сбербанк АП -0.6% $SBERP

▶️ Заходи в профиль и подписывайся, чтобы получать больше актуальных новостей, обзоров и мнений",21:07,2023-01-07,AFLT
Vaganic,"$AFLT  полетит, всему своё время)",14:46,2023-01-07,AFLT
GoldenHamster,$AFLT нормально идёт так как должно быть 🛫,12:57,2023-01-07,AFLT
badidea,$AFLT взлетать неначем но отскок технический нужен!),9:41,2023-01-07,AFLT
Manarxist,"$AFLT Интересно как акция отреагирует на вторую волну не как или уйдёт ниже 20ти, просто интересно мнение ваше как профессионалов.",19:26,2023-01-06,AFLT
Kolosok.J,$AFLT у меня у одного всё на месте стоит ? Чего стоим чего ждëм уж или роста или падаем ай-да куда-нибудь!,19:10,2023-01-06,AFLT
Santiago_mak1,$AFLT приложение замыкает что ли,19:06,2023-01-06,AFLT
alex130277,$AFLT полная лажа,17:04,2023-01-06,AFLT
Tim_nana,$AFLT 31 средняя. Нет денег усреднять. Мы с тобой на долго.,16:05,2023-01-06,AFLT
Santiago_mak1,"$AFLT рано волноваться , к вечеру на 27",15:02,2023-01-06,AFLT
Adalat_1972,$AFLT кто заказывал ракету? Ловите!,14:55,2023-01-06,AFLT
NataliaBaffetovna,"Я просто в шоке если честно, очень приятно и очень неожиданно получила столько подарков!! ❤️❤️❤️🥂

Северсталь $CHMF @Severstal_official прислали PowerBank с гравировкой компании; ❤️

Сегежа $SGZH @Segezha_Group_official прислали бутылку для воды с эмблемой Сегежа;

Positive $POSI @Positive_technologies прислали багажный ремень-весы ❤️спасибо;

Яндекс $YNDX @Yandex прислали поздравления, 2023 иксов к портфелю, значок и подписку на год на Яндекс.Плюс; 

Самолет $SMLT @Samolet_Official прислали сумку;

ВТБ $VTBR @VTB_Bank прислали стакан с логотипом;

Аэрофлот $AFLT @AEROFLOT прислали фирменную обложку на документы;

X5 $FIVE @X5Group прислали карту VIP-клиента;

Ну и самый главный подарок от Тинькофф $TCS $TCSG @Tinkoff_Investments прислали большущую коробку — набор для коктейлей, там даже рецепты оригинальные, типа долгожданное IPO, фьючерсник и тд 😁❤️❤️ 

Круто, спасибо всем огромное❤️❤️

Ну вы поняли, какой у меня будет российский портфель на 2023 год? 😁😁🥂

ТОП акций РФ надо пересмотреть, эти 9 компаний должны туда войти 😁❤️❤️

Очень приятно, спасибо!!!",14:47,2023-01-06,AFLT
alex130277,$AFLT пора на ⬆️,14:42,2023-01-06,AFLT
NataliaBaffetovna,"✈️ Аэрофлот — занимает 0,24% в индексе Мосбиржи. $AFLT

Я не вижу никаких триггеров роста, только докапитализацию, докапитализацию и докапитализацию. 

Хотя убыток на акцию будет сокращаться из-за докапитализации, акций же будет все больше, значит и убыток на акцию меньше 😁

Относительно будущих денежных потоков компания выглядит негативно. 

Каждый делает выводы сам, так как у каждого свои прогнозы по EPS и дивидендам на будущие периоды, мои ожидания EPS изображены на графике.",12:21,2023-01-06,AFLT
Santiago_mak1,$AFLT после обеда РАКЕТА,12:08,2023-01-06,AFLT
aleksand,"$AFLT самое время шортить, раз все говорят влетит",11:42,2023-01-06,AFLT
Ayden,"&Трейдер на минималках продали $AFLT с прибылью +2.89% , купили $RNFT 

Русснефть. Видно, что бумага перепродана. И если почитать всю
доступную информацию, адекватную причину падения сложно
найти.  Теперь посмотрим отчет, есть из последних 9 мес. 2022г.

✔️+ 10 млрд.р. в основные средства. 54 млрд.р. дебиторская
задолженность, компании должны.

✔️38 млрд.р. нераспределенная прибыль, да этих денег уже нет,
но в любой момент, как накопят кэш, могут выплатить все, но
пока не особо копится- 900 млн.р. кэша.

✔️55 млрд.р. долгосрочный долг перед банком - по сути его гасят
дебиторской задолженностью.

✔️Еще 110 млрд.р. краткосрочная задолженность. Но тут проблем
нет, компания гасит все в срок.

✔️ Активов более, чем на 200 млрд.р.

✔️ За 9 мес. 2022г. Выручка 223 млрд.р. (было 161 млрд.р. за тот же
период 2021г.) Прибыль 10 млрд.р. (было 22 млрд.р. за 9 мес.
2021г.) В 2022г. прочие расходы более 23 млрд.р. надо мсфо
отчет, что бы посмотреть, куда были траты.

✔️ Вот ничего плохого не вижу в отчете. Капитализация компании
24 млрд.р. За 2022г. думаю прибыль будет в районе 12-15
млрд.р. Итого имеем Р/Е менее 2.

✔️ Чем то мечел напоминает в 2014г.

✔️ И из плюсов: После введения санкций Гуцериев покинул совет
директоров «РуссНефти». 14 июля компания сообщила, что у
нее больше нет контролирующего лица, которым раньше был
Гуцериев.",11:03,2023-01-06,AFLT
Santiago_mak1,$AFLT глюки показывают 25.7 🤣,10:51,2023-01-06,AFLT
Alecsey37,$AFLT снова в болото,10:42,2023-01-06,AFLT
VictorMateo,$AFLT и где 26+ у этой чудо-компании?,10:30,2023-01-06,AFLT
Mishel1k,"О событиях 05.01.2023
Индекс Мос.Биржи вчера наблюдалась просадка на 0,5% 
🚀Лидеры роста
$AFLT продолжает рекордное движение наверх, вчера +2,3%, не понятно с чем связан рост, дела у компании идут не очень в связи с санкциями, но аналитики прогнозируют небольшую прибыль в следующем году
$MRKZ вчера выросла на 2,9%, бумага продолжает движение в бычьем тренде, но в пятницу, обычно, происходит фиксирование прибыли, возможна коррекция 
$GEMC рост на 2,2%, тут все по технике, пробитие уровня сопротивления ~330₽ -> выбили стопы у шортистов -> максимум рост на 8,7%
☠️Лидеры падений 
Экспортеры вчера немного дали слабину: $POLY $PLZL $GMKN 1,8%; -1,6% и -1,3% соответственно, доллар вчера падал на 1,6% и потянул за собой данные компании, только доллар закрылся +0,2%
🏁Подытожим 
Рынок все еще в подвешенном состоянии, требуется толчок для роста и улучшение новостного фона 
Всем спасибо за внимание, пишите в комментариях ваши мнения по рынку и не забывайте подписываться, всем удачи 🍀",9:52,2023-01-06,AFLT
CashflowTime,"$TMOS $MMM3 
⚡️Российский фондовый рынок завершил вчера основную торговую сессию небольшим снижением. Индекс МосБиржи #IMOEX закрылся на отметке 2156,67п., потеряв -0,54%. В лидерах роста были акции $GEMC +2,8%, $DVEC  +2,5% и Аэрофлот $AFLT  +2,2%. Котировки валютной пары $USDRUB практически не изменились и составили 72,18 (+0,25%).

📉График индекса МосБиржи закрылся ниже важного уровня 2165п. Это является плохим признаком. Возможно, мы опять увидим коррекцию в район 2123п. Долгосрочно это не отменяет восходящий тренд. Ожидаемый приход на рынок новых денег после выплаты дивидендов должен поддержать котировки основных эмитентов. Цель роста по-прежнему остается 2368п.

⁉️Ваше мнение по рынку прямо сейчас?
👍Вырастет 👎Упадет  🔥Наблюдаю

Полезно👍 
✅Подписывайтесь на наш канал 
#учу_в_пульсе #аналитика #акции #инвестиции #прогноз #новичкам #идея #пульс",9:41,2023-01-06,AFLT
